edge_idx,src_node,tar_node,source_cell,target_cell,syn_sign,syn_strength_edge
94263,9903,12213,Mi1,T4c,1,0.986671
94264,11690,3719,Tm2,Mi4,1,3.664033
94265,11544,5680,T4a,T4a,1,1.762157
94266,991,7754,R8,Mi1,-1,0.514132
94267,12299,1689,Tm3,Mi14,1,1.821664
94268,13351,1391,Mi13,Tm1,-1,0.396570
94269,6478,1052,L1,C2,-1,0.100000
94270,14440,11971,Mi1,T2,1,0.100000
94271,13675,7240,Tm3,T4d,1,1.047304
94272,8570,673,TmY3,T2,1,0.999249
94273,10337,14466,Tm9,T5d,1,0.954393
94274,10345,10255,Mi9,Mi10,-1,0.154802
94275,14441,9346,Mi10,Lawf1,1,6.018829
94276,8096,11105,Tm1,Tm4,1,1.023647
94277,7147,2453,Mi1,C2,1,0.366759
94278,9999,12672,L5,C2,1,4.847867
94279,13332,14041,Mi9,Mi10,-1,0.920164
94280,5571,9667,L1,L2,-1,2.021923
94281,13662,6106,Tm1,L2,1,5.944082
94282,12672,3339,C2,L4,-1,10.000000
94283,11075,3016,TmY14,Tm16,-1,1.789391
94284,4430,1129,Mi1,T4d,1,0.983956
94285,4145,13917,Mi9,TmY11,-1,1.022681
94286,6596,1,Mi1,T4b,1,0.108204
94287,12490,1494,L4,TmY3,1,0.100000
94288,10581,12805,Mi4,Tm1,-1,1.048266
94289,6334,2909,L2,Mi9,1,1.293395
94290,4948,12271,C3,L1,-1,0.100000
94291,12585,8563,Mi13,Tm1,-1,5.154248
94292,4374,1785,L5,C2,1,0.100000
94293,11752,5462,Mi9,Tm2,-1,6.506307
94294,8037,3095,T2a,Tm20,1,0.973508
94295,4721,8614,Tm4,TmY15,1,0.210017
94296,5408,818,Tm20,Tm20,1,0.991832
94297,11434,1871,L2,C3,1,0.100000
94298,9280,11617,Mi1,C2,1,0.986396
94299,2920,5419,Tm2,C3,1,0.100000
94300,12004,5652,Mi1,L5,1,3.291696
94301,12848,11635,L1,L2,-1,2.908060
94302,2250,13840,TmY15,T5d,-1,1.020231
94303,9346,9479,Lawf1,L3,1,4.776746
94304,12387,5701,Tm1,T5b,1,1.025498
94305,13077,5075,Tm2,Mi4,1,6.454360
94306,12305,4779,Mi13,Mi1,-1,2.565579
94307,2930,9397,Tm4,T5a,1,1.021094
94308,3095,3120,Tm20,Tm9,1,0.978010
94309,12576,11964,Mi1,Mi2,1,1.030491
94310,7028,12996,T3,Tm21,1,1.012621
94311,3212,4274,R8,Tm5c,-1,0.161080
94312,6217,13276,TmY15,T5b,-1,1.020181
94313,14264,12960,L2,Tm1,1,6.631463
94314,7234,11093,Tm27,TmY5a,1,1.018517
94315,3202,6572,Mi9,TmY11,-1,0.977048
94316,7245,14182,TmY9q__perp,TmY4,1,0.995157
94317,3377,8150,L3,Mi9,1,3.172729
94318,7843,9124,TmY4,TmY4,1,0.973491
94319,13591,7505,Tm2,T2,1,0.100000
94320,8416,12767,Mi1,T4a,1,0.316854
94321,10437,6540,C3,L5,-1,0.191958
94322,600,8375,Tm9,T5d,1,1.044849
94323,1724,1499,Mi1,Tm3,1,1.170726
94324,2323,10935,Mi9,Tm2,-1,4.857531
94325,4616,7284,Mi1,T4b,1,3.365280
94326,2712,8903,T4b,T4b,1,1.046471
94327,3096,12168,Mi1,T4d,1,1.040077
94328,13717,12718,L5,C2,1,3.389606
94329,7677,8495,L5,C2,1,0.450660
94330,14333,8562,Tm1,T5a,1,0.100000
94331,2495,192,R1-6,L2,-1,3.386621
94332,4751,1040,T2a,TmY5a,1,0.959797
94333,5947,2133,Tm3,TmY5a,1,0.968840
94334,3467,12344,C2,T1,-1,1.020780
94335,7290,7635,L3,C3,1,1.034089
94336,3434,6956,Mi10,Mi9,1,0.526441
94337,10787,7154,Mi9,T4c,-1,2.102765
94338,6675,10539,Tm1,T5b,1,0.981068
94339,7887,560,Lawf2,C2,1,8.059005
94340,4279,1736,L2,TmY3,1,3.896907
94341,11117,9329,C3,Tm4,-1,0.100000
94342,6284,7604,Mi4,TmY5a,-1,1.025860
94343,2086,4406,C2,L2,-1,6.782774
94344,14073,12396,Tm3,TmY3,1,0.100000
94345,4492,12541,Tm4,TmY5a,1,1.020430
94346,4779,8037,Mi1,T2a,1,0.313971
94347,13187,782,Tm3,T3,1,1.022219
94348,3690,11890,Tm9,T5b,1,0.980019
94349,10132,13434,R1-6,Lai,-1,2.557358
94350,6668,13984,TmY3,TmY14,1,2.166923
94351,7929,2584,TmY15,Tm27,-1,2.436001
94352,11379,3566,L4,Tm4,1,0.501953
94353,6966,12143,Tm1,T2a,1,0.100000
94354,567,8989,R1-6,L3,-1,2.168328
94355,11609,14349,Mi13,Mi1,-1,0.288261
94356,1294,1166,T4a,T4a,1,0.100000
94357,5717,2464,R8,Tm20,-1,0.964756
94358,10585,1673,Tm4,TmY15,1,2.426109
94359,2556,8126,T5a,T5a,1,1.208432
94360,884,12583,Tm1,Mi2,1,1.004132
94361,7129,2777,Tm3,TmY15,1,9.112794
94362,6286,7320,Mi9,Tm1,-1,0.100000
94363,10312,4292,Tm20,Mi2,1,0.961898
94364,11867,5381,Tm2,T5c,1,0.953538
94365,7654,3,Mi1,Tm3,1,0.100000
94366,7397,12763,L5,Tm21,1,0.998370
94367,12640,2195,R7,Tm5a,-1,1.015188
94368,9903,5534,Mi1,Mi4,1,6.069939
94369,13082,5428,Mi15,C3,1,1.008451
94370,4416,9126,Lawf1,T1,1,1.000741
94371,9536,9066,Tm3,TmY5a,1,0.100000
94372,3784,11891,L5,TmY3,1,0.100000
94373,5153,10429,Tm1,T5d,1,0.988794
94374,3449,2616,Tm2,L2,1,3.362807
94375,4924,12585,TmY9q,Mi13,1,1.034006
94376,9177,7985,Mi1,Mi2,1,0.967166
94377,10735,1762,Tm4,T5a,1,0.100000
94378,13028,5364,Tm3,TmY5a,1,0.954058
94379,2295,7072,Tm1,Tm20,1,0.988462
94380,8096,14329,Tm1,T5a,1,0.965132
94381,4446,8245,L3,C3,1,3.087551
94382,12573,13196,Tm1,Tm4,1,0.100000
94383,11661,13183,R7,Tm5a,-1,1.036709
94384,7673,5669,Mi1,T2a,1,1.000735
94385,6021,14257,L2,Tm4,1,0.100000
94386,3881,2618,T4d,T4d,1,1.007775
94387,3706,2863,Mi4,T4d,-1,0.953834
94388,10249,12109,Mi4,Tm20,-1,1.006755
94389,978,7786,Tm3,T4b,1,1.032648
94390,5588,774,TmY15,Mi4,-1,4.528668
94391,1042,8927,Tm4,TmY14,1,0.100000
94392,5013,134,Mi9,Mi10,-1,4.768756
94393,7943,12014,Mi1,Tm27,1,0.100000
94394,13727,8784,Mi1,TmY3,1,0.213660
94395,8140,9108,C3,T4b,-1,0.987527
94396,1924,5899,Lawf1,L3,1,0.812795
94397,13702,8268,L5,T2,1,0.100000
94398,8755,14518,Mi9,T4a,-1,4.955331
94399,10382,11820,Tm3,T4d,1,0.955579
94400,12892,7379,L2,Tm4,1,4.263567
94401,9760,11891,Tm2,TmY3,1,0.818032
94402,7968,11270,R8,L1,-1,9.181859
94403,10540,9046,Tm5b,Tm5b,1,1.170744
94404,8596,8677,Mi1,T4c,1,0.100000
94405,12124,6341,Mi9,Tm4,-1,0.100000
94406,8356,331,T2,Tm5c,1,2.158293
94407,1608,7410,Mi1,T3,1,1.039130
94408,5209,13243,L1,C3,-1,2.452430
94409,9120,2867,Tm9,T5b,1,1.046673
94410,369,6379,Tm1,TmY9q__perp,1,1.034044
94411,850,8670,Lawf2,Lai,1,1.306637
94412,10083,10381,Mi9,Tm1,-1,0.101800
94413,10927,11336,Tm3,L1,1,0.100000
94414,8613,4987,L3,Tm9,1,0.181908
94415,4725,13624,Tm3,T4b,1,0.445790
94416,7832,6996,Tm2,TmY3,1,8.629393
94417,12793,553,Tm16,Mi9,1,1.699324
94418,9443,3882,Tm1,C3,1,1.028162
94419,11442,1495,L5,Tm27,1,0.621098
94420,5720,1906,Lai,T1,1,0.955128
94421,10252,13543,L5,L2,1,0.100000
94422,3302,11964,C2,Mi2,-1,1.001166
94423,10616,11049,C3,Tm4,-1,0.100000
94424,25,6358,Tm3,TmY3,1,9.690263
94425,2860,3696,Mi4,T4b,-1,1.024573
94426,8893,7334,Mi10,Tm5b,1,1.024676
94427,12068,9734,TmY3,Mi4,1,0.311630
94428,1604,9766,L5,Tm3,1,10.000000
94429,218,4821,L1,Tm3,-1,6.628668
94430,12731,3234,Mi1,Tm27,1,0.941277
94431,5304,10156,Mi9,T4c,-1,7.749156
94432,1542,7423,Tm16,Tm4,1,0.233388
94433,12714,7644,Lawf1,T1,1,0.100000
94434,13676,834,Tm16,Tm9,1,0.185729
94435,10718,7054,Tm2,T2,1,0.100000
94436,10473,13917,Mi4,TmY11,-1,0.627744
94437,464,4250,Tm4,T5a,1,5.523252
94438,6236,9852,Tm3,T4c,1,5.231636
94439,10274,13090,T3,Tm1,1,1.020036
94440,125,11245,Mi9,T4b,-1,0.967589
94441,14040,336,C3,T4b,-1,2.784565
94442,13394,6162,L2,L4,1,0.148232
94443,3114,782,Tm2,T3,1,0.985606
94444,10106,2683,Mi2,T2,-1,1.044456
94445,880,1568,Tm3,Tm3,1,3.324570
94446,6692,11672,Tm3,T2a,1,0.100000
94447,3982,5505,Tm1,TmY4,1,0.967337
94448,5142,2083,TmY11,Mi9,1,1.638657
94449,487,6919,R8,Mi15,-1,1.911327
94450,1525,2079,Tm9,T5a,1,1.021986
94451,9605,7557,Mi1,Mi4,1,3.301677
94452,2626,909,Tm4,T5d,1,0.984393
94453,13137,3032,R1-6,L2,-1,4.168238
94454,10381,8952,Tm1,Tm4,1,0.100000
94455,5662,7723,L4,L2,1,2.671668
94456,2149,10839,TmY3,T2,1,0.975256
94457,10572,5292,Tm1,T5c,1,1.012242
94458,9987,10228,Tm9,T5d,1,0.970733
94459,6613,615,Lawf2,Lai,1,0.163684
94460,12346,10764,TmY15,Mi4,-1,8.455691
94461,4110,14263,L2,L5,1,0.376395
94462,10734,10648,Tm4,TmY14,1,1.032583
94463,13948,5349,Tm2,T5a,1,0.988453
94464,10967,1228,R1-6,L1,-1,0.635925
94465,6451,311,Tm1,TmY9q__perp,1,0.970374
94466,13715,1224,Tm1,T2a,1,0.100000
94467,3327,2488,R1-6,L2,-1,2.383083
94468,1550,12677,Tm4,T3,1,1.043347
94469,1612,3791,Mi9,TmY11,-1,0.954640
94470,12094,11506,TmY10,Mi4,1,0.144118
94471,4247,7221,Mi4,TmY11,-1,0.847208
94472,8530,8029,TmY15,T4a,-1,1.013599
94473,10683,13148,Tm4,TmY5a,1,1.046444
94474,4278,9339,T4d,T4d,1,1.041147
94475,6328,8074,L5,Mi1,1,6.418800
94476,14377,13668,R1-6,L2,-1,2.858744
94477,1485,10161,T3,Tm3,1,1.005482
94478,2649,4013,L1,Tm3,-1,0.100000
94479,1153,12409,Tm16,Mi9,1,1.600323
94480,4868,11030,L5,C2,1,0.226632
94481,5792,5715,R8,Tm5c,-1,0.100000
94482,7143,3324,Mi4,T4d,-1,0.968846
94483,1850,621,Tm9,T5c,1,1.048933
94484,2814,3183,Tm1,Tm2,1,0.100000
94485,827,11113,R7,L3,-1,0.319497
94486,3236,4663,L5,Tm3,1,3.847637
94487,4930,2745,Tm1,Dm3v,1,0.981607
94488,12358,5723,Tm1,Tm4,1,1.111007
94489,1234,10817,Tm4,T5a,1,0.805774
94490,13363,12729,Tm9,T5b,1,0.978893
94491,8916,1581,Tm2,C3,1,0.100000
94492,9599,8519,Tm3,T4a,1,1.028126
94493,3029,10509,C3,Lai,-1,0.982315
94494,10630,2454,Tm2,Mi4,1,0.123117
94495,13528,11279,Mi9,T4d,-1,1.028336
94496,5768,9861,R1-6,L1,-1,1.843720
94497,8532,10098,Tm4,T5b,1,1.018754
94498,223,11405,C2,Tm1,-1,3.065544
94499,3593,2152,Mi1,T2,1,0.100000
94500,9842,4862,Mi1,T3,1,1.045247
94501,1821,12537,R8,R7,-1,4.521042
94502,12633,347,Mi4,Mi9,-1,3.685069
94503,9036,9216,Tm1,TmY9q__perp,1,0.959897
94504,14186,10830,Tm20,Tm5c,1,1.021020
94505,14320,12278,L5,Mi15,1,0.996880
94506,8623,11095,Tm2,Tm1,1,0.100000
94507,4214,2220,L5,Mi4,1,0.100000
94508,6706,6488,C2,L4,-1,6.902557
94509,1189,11044,C2,L3,-1,1.176137
94510,10541,10706,L3,Tm5c,1,2.203034
94511,11540,12456,TmY10,Mi4,1,0.159029
94512,6876,1234,L2,Tm4,1,0.354578
94513,10125,10687,Lai,L3,1,1.707738
94514,12771,5646,TmY3,T2,1,1.003495
94515,6132,8331,Tm4,T5b,1,0.981968
94516,10057,8786,Tm20,Tm5f,1,1.032810
94517,6140,1085,Tm3,TmY14,1,1.969978
94518,6623,2841,Tm9,T5d,1,1.043779
94519,3603,11066,L1,C2,-1,9.738180
94520,13495,10198,Mi1,C2,1,2.072143
94521,8114,5546,Tm2,T5c,1,0.971370
94522,5193,220,L5,Tm21,1,0.100000
94523,11618,12902,Tm9,T5b,1,1.014609
94524,8627,2018,Mi13,Tm2,-1,0.440624
94525,14020,4520,Mi1,L5,1,6.672366
94526,11371,10021,T5a,TmY14,1,4.178568
94527,9552,11817,T4b,T4b,1,0.144586
94528,4431,9380,Mi9,Tm1,-1,1.066778
94529,10235,10773,Mi1,T4c,1,0.998532
94530,13495,4617,Mi1,T4b,1,0.193985
94531,8085,12089,Tm9,T5d,1,1.025795
94532,13903,13102,Mi1,T2a,1,0.699220
94533,7983,1503,L5,TmY3,1,0.141024
94534,9162,12541,Tm4,TmY5a,1,0.966752
94535,12125,6165,Tm4,T3,1,0.961630
94536,13511,7957,R1-6,L1,-1,3.812473
94537,12380,14296,Tm2,Mi9,1,3.674593
94538,7002,2753,C3,L1,-1,0.959613
94539,8746,7129,L1,Tm3,-1,0.100114
94540,1612,6185,Mi9,Tm1,-1,0.264219
94541,1754,13435,Mi4,Tm27,-1,2.196575
94542,1677,4499,Tm1,T5b,1,1.017794
94543,11519,10100,Tm5c,Tm21,-1,1.029057
94544,9955,9122,Mi14,TmY3,-1,1.885488
94545,14116,1222,Tm3,T2,1,0.100000
94546,5096,9198,L5,Mi1,1,5.935800
94547,570,7941,T2a,Mi1,1,3.019477
94548,10496,3629,T5a,TmY14,1,5.909396
94549,166,10277,L1,Tm3,-1,4.709598
94550,4145,13388,Mi9,Tm2,-1,2.102348
94551,1743,7142,Tm4,T5a,1,0.956452
94552,5965,12393,Tm9,T5c,1,1.027695
94553,3153,8218,TmY15,T4c,-1,6.183491
94554,2266,4009,Tm1,Tm21,1,0.832094
94555,9825,8188,Mi13,Tm1,-1,0.147980
94556,5937,921,L5,C2,1,0.485401
94557,12731,2819,Mi1,Mi4,1,4.511227
94558,11300,10029,L1,Tm3,-1,7.960747
94559,3526,13322,T2,TmY5a,1,1.011327
94560,6684,7077,L1,Tm3,-1,0.107123
94561,10197,9633,T2,T2,1,0.952068
94562,11338,12443,Tm5c,Tm21,-1,1.047670
94563,3695,8866,C3,Tm9,-1,0.962077
94564,4379,2370,TmY15,T4c,-1,1.009385
94565,5468,12142,Mi13,Tm1,-1,2.301726
94566,12714,502,Lawf1,L3,1,1.496680
94567,14005,9610,Tm4,TmY15,1,0.522945
94568,3281,12261,Tm2,T5b,1,1.003093
94569,9723,885,C3,Lai,-1,0.100000
94570,44,7758,Mi1,T4b,1,1.007529
94571,7605,9134,Tm3,T4d,1,0.100000
94572,11862,6405,Tm1,T3,1,1.601911
94573,1912,11976,Tm1,T2a,1,0.105991
94574,10449,5134,L2,L1,1,7.307186
94575,4351,404,Tm4,TmY15,1,6.429801
94576,1857,3474,Mi9,Tm27,-1,1.046544
94577,5452,12074,Mi1,Mi2,1,1.048575
94578,9551,9416,L3,Mi1,1,4.739258
94579,12944,7168,R8,C3,-1,0.984115
94580,2658,6670,R1-6,L2,-1,2.149274
94581,1691,11846,T2,TmY5a,1,3.833530
94582,5968,442,Mi1,T4a,1,1.003526
94583,6018,10211,L2,TmY3,1,0.583070
94584,13913,5000,Mi9,TmY3,-1,4.731824
94585,1399,11602,Tm3,TmY3,1,1.012603
94586,11549,3095,C3,Tm20,-1,1.005117
94587,8957,12928,R1-6,L2,-1,3.544194
94588,12328,13331,TmY15,T4b,-1,6.417550
94589,8619,745,Tm3,T4c,1,1.012621
94590,13319,5609,Tm2,T5c,1,0.993325
94591,724,10770,C3,T1,-1,1.005910
94592,4847,3022,Lawf1,L3,1,0.892956
94593,3478,428,Tm2,T5b,1,1.000945
94594,10683,14433,Tm4,T5c,1,0.990108
94595,9280,10043,Mi1,Tm20,1,0.964253
94596,1244,4417,L5,C2,1,9.996576
94597,1414,2933,Tm2,T2,1,1.037074
94598,5276,4924,TmY10,TmY9q,1,1.046138
94599,11032,9813,Mi1,Tm3,1,2.874882
94600,5153,13068,Tm1,T2a,1,0.951933
94601,10304,5390,T4a,T4a,1,0.100000
94602,11795,13776,Mi9,T4c,-1,0.100000
94603,13785,10702,TmY15,T5d,-1,0.971784
94604,11633,13308,Mi4,Tm27,-1,2.368546
94605,1575,8764,Tm9,T5b,1,1.011997
94606,12297,9121,Tm9,T5a,1,1.122717
94607,9716,174,R1-6,L4,-1,10.000000
94608,1897,9628,Mi9,Mi10,-1,0.100000
94609,5973,4177,Mi4,TmY3,-1,2.027232
94610,13114,9257,Tm1,TmY4,1,1.008656
94611,4678,10837,Mi1,Tm27,1,0.516528
94612,2651,2811,Tm20,Tm5f,1,1.015223
94613,9036,14209,Tm1,Tm20,1,1.006996
94614,4119,1834,R1-6,Lai,-1,2.457089
94615,6437,5263,Tm20,Tm5f,1,1.047028
94616,11044,1696,L3,Tm5c,1,0.924282
94617,3226,3823,Mi1,Tm3,1,0.292447
94618,8596,8901,Mi1,Tm27,1,0.100000
94619,1724,1278,Mi1,Tm3,1,4.076390
94620,5879,12405,C2,Tm1,-1,0.645699
94621,8879,4452,L5,Tm3,1,5.670929
94622,79,5722,C2,L4,-1,5.121145
94623,10685,7658,Tm2,TmY4,1,0.100000
94624,4291,4991,Tm1,T3,1,1.001824
94625,2460,4081,L5,Tm3,1,8.026309
94626,6222,2759,R1-6,L2,-1,1.604355
94627,5741,7582,Tm1,Tm21,1,1.017093
94628,5825,9008,Mi1,T3,1,1.031933
94629,5967,6533,R1-6,Lai,-1,2.783573
94630,6965,700,L3,Mi9,1,7.265402
94631,8797,1225,R1-6,Lai,-1,2.340685
94632,10502,9117,Mi9,T4c,-1,0.100000
94633,14166,910,Mi1,T4b,1,0.384345
94634,2470,10229,TmY10,Mi4,1,0.170759
94635,8573,6800,TmY15,T5d,-1,5.283530
94636,6655,1125,Tm2,T5d,1,0.952131
94637,7275,5472,Lawf1,L3,1,4.566019
94638,3858,13716,T2,Mi1,1,0.100000
94639,12142,10376,Tm1,L2,1,0.100000
94640,11406,728,Mi4,T4b,-1,1.039880
94641,10459,5407,L5,C2,1,0.473884
94642,369,6320,Tm1,TmY9q,1,0.971948
94643,14506,4734,Tm4,T5d,1,1.028163
94644,13935,14417,R1-6,Lai,-1,0.963828
94645,2859,8341,Tm1,TmY4,1,0.978808
94646,11057,12982,Mi9,Lawf1,-1,2.220517
94647,12933,499,Mi9,Tm27,-1,1.025771
94648,5615,8766,Tm9,Tm5f,1,1.033041
94649,2592,7571,Mi1,T4a,1,0.100000
94650,3706,1681,Mi4,Tm1,-1,3.067855
94651,10200,14496,R1-6,Lai,-1,2.399030
94652,5386,14089,Tm3,TmY3,1,0.100000
94653,601,9608,Mi4,Tm27,-1,8.877352
94654,4714,11937,L5,C2,1,0.538636
94655,11676,1310,Mi4,Tm16,-1,1.711058
94656,9240,2123,Tm4,Mi14,1,5.438734
94657,6762,12472,Tm1,Tm21,1,0.954061
94658,13245,5375,L5,TmY3,1,0.100000
94659,11694,2681,L1,C2,-1,6.622582
94660,3830,10465,Tm1,T2a,1,0.123379
94661,11519,11943,Tm5c,Tm21,-1,1.014303
94662,4061,7726,Mi1,TmY3,1,1.004337
94663,9603,3538,C3,Mi13,-1,0.987080
94664,13381,12990,C3,Tm20,-1,0.959151
94665,4222,12167,Tm1,Dm3v,1,1.031804
94666,5360,14356,Tm1,C3,1,1.768227
94667,521,6331,Mi1,T4d,1,1.041057
94668,5541,9760,L4,Tm2,1,5.924982
94669,3339,3167,L4,TmY3,1,0.414246
94670,11212,6001,R1-6,L2,-1,2.050116
94671,11908,6038,L5,C2,1,1.000922
94672,2027,8844,Mi9,Tm21,-1,1.035388
94673,9700,9474,R1-6,T1,-1,2.368559
94674,14364,2518,Tm1,Mi2,1,0.952507
94675,13240,5685,L4,L2,1,1.077348
94676,4616,8564,Mi1,T4b,1,1.045771
94677,6866,1885,L1,Tm3,-1,5.689153
94678,1441,269,C3,L5,-1,2.469357
94679,6235,14402,Tm4,TmY14,1,1.016078
94680,2842,8925,L5,TmY3,1,0.100000
94681,2553,704,L5,C2,1,0.100000
94682,12942,11051,Tm1,T2a,1,0.987265
94683,5704,1550,Tm2,Tm4,1,5.367078
94684,3365,6734,Mi2,Tm21,-1,0.987754
94685,1249,12283,C3,T2,-1,0.100000
94686,12735,11069,T5d,TmY5a,1,0.157625
94687,6058,3554,Mi13,T2,-1,1.006912
94688,11642,7492,Tm9,T5a,1,1.006311
94689,3058,2116,Mi13,Tm2,-1,0.100000
94690,3417,3791,Mi9,TmY11,-1,0.975382
94691,9218,4892,Dm3v,TmY4,-1,1.037579
94692,348,4363,L3,Tm9,1,0.100000
94693,4528,10188,Mi9,Mi4,-1,0.969607
94694,5296,11277,R1-6,L2,-1,1.232615
94695,4347,5983,R1-6,Lai,-1,4.166923
94696,9903,4188,Mi1,T4a,1,0.100000
94697,8212,8662,Lawf1,T1,1,0.100000
94698,14111,8553,Tm1,T5d,1,5.633462
94699,4110,1456,L2,L1,1,5.668735
94700,6143,10033,Tm4,T5b,1,1.015946
94701,6346,13974,Tm4,T5b,1,0.955251
94702,432,13004,R1-6,L1,-1,2.212818
94703,1866,153,Mi4,T4b,-1,1.134922
94704,12864,9218,L3,Dm3v,1,0.998869
94705,7386,3122,L5,TmY3,1,0.271687
94706,849,9863,Mi9,T4b,-1,5.152529
94707,4943,6298,Tm1,T5d,1,1.023220
94708,7656,9583,Tm20,Tm20,1,1.011280
94709,6463,9984,Tm20,Mi9,1,0.976599
94710,13785,13745,TmY15,T4a,-1,3.572645
94711,1885,11186,Tm3,T4a,1,2.480662
94712,11,2176,Tm1,T5a,1,1.049232
94713,8502,3680,Tm1,T3,1,0.991454
94714,13785,1210,TmY15,T5a,-1,2.675339
94715,11903,11535,Tm1,Dm3v,1,0.962741
94716,1934,12594,L3,Tm20,1,1.009310
94717,4542,6744,Tm1,Dm3v,1,1.043823
94718,4387,9834,L2,TmY3,1,1.013040
94719,7735,8406,Mi1,T3,1,1.019861
94720,7926,9262,C3,Tm4,-1,3.365162
94721,325,6337,C2,L3,-1,0.175682
94722,241,10514,Tm4,TmY15,1,0.100000
94723,13662,1233,Tm1,Mi4,1,9.823641
94724,10255,2580,Mi10,Mi9,1,7.674461
94725,13968,12891,Mi10,Lawf1,1,2.628938
94726,6856,11173,Mi10,Lawf1,1,3.500067
94727,3014,5898,Mi1,TmY3,1,0.212127
94728,1411,10829,L2,Tm4,1,4.026477
94729,7515,12192,L2,Tm20,1,1.001680
94730,4392,7702,Mi1,T2a,1,0.493953
94731,344,4464,L5,Tm21,1,0.976959
94732,9201,8335,TmY9q__perp,TmY4,1,1.013462
94733,6166,12841,C3,Tm4,-1,0.991898
94734,9453,12700,L5,C3,1,7.448685
94735,8391,7159,Mi13,Tm3,-1,0.100000
94736,8501,11927,Mi9,Tm4,-1,0.100000
94737,1842,6579,L5,Tm3,1,5.907560
94738,479,7646,Tm3,T3,1,1.026202
94739,13761,9443,Mi4,Tm1,-1,8.278950
94740,8443,10455,T2,Tm5c,1,0.989858
94741,2021,11698,Mi4,TmY5a,-1,0.974302
94742,5755,9551,R1-6,L3,-1,3.634648
94743,1866,11739,Mi4,TmY3,-1,1.748524
94744,10954,7647,Mi1,C3,1,0.100000
94745,13602,1144,Tm20,Tm20,1,1.048264
94746,13335,5900,Tm9,T5a,1,4.195255
94747,3036,8379,L2,L5,1,5.920977
94748,1598,13900,Mi1,T4c,1,5.244563
94749,13748,8677,Mi1,T4c,1,0.260110
94750,14193,10995,Mi13,Tm1,-1,0.406995
94751,7795,7331,R1-6,Lai,-1,0.991743
94752,6651,5459,L3,Mi9,1,4.209004
94753,9440,9235,Tm2,T5c,1,0.979495
94754,2924,8348,Mi1,C2,1,0.988407
94755,7585,526,Tm1,T5c,1,1.044706
94756,6144,2995,Lawf2,Lai,1,0.882772
94757,8236,7423,L4,Tm4,1,2.920742
94758,5908,1841,Tm1,Tm21,1,1.007175
94759,4769,5358,Mi4,TmY10,-1,2.145817
94760,8342,4204,Tm4,T3,1,0.972031
94761,11500,11188,Tm4,T5c,1,0.984675
94762,6368,10991,Tm2,T5c,1,0.963255
94763,6753,972,T4a,C3,1,0.158508
94764,13565,11264,Mi9,TmY3,-1,2.457260
94765,1900,6991,Mi9,Tm5b,-1,1.025536
94766,3145,9986,Tm1,L5,1,0.100000
94767,4424,6646,L5,Tm27,1,0.100000
94768,12888,13906,Mi13,L5,-1,0.984736
94769,778,7525,Lawf1,Mi9,1,0.100000
94770,7913,11749,L5,C2,1,1.263345
94771,14505,12863,TmY10,TmY9q__perp,1,0.970101
94772,7654,12807,Mi1,T2a,1,1.020332
94773,12346,115,TmY15,T4b,-1,1.007232
94774,2928,10907,Mi4,Tm27,-1,2.572663
94775,13077,11415,Tm2,T5c,1,1.022656
94776,1807,1918,TmY3,TmY5a,1,0.100000
94777,2011,9227,Tm3,L1,1,0.100000
94778,10248,10949,C2,Mi1,-1,0.872800
94779,13720,6056,Mi10,Mi10,1,9.040900
94780,13720,3128,Mi10,Lawf1,1,7.739526
94781,31,3544,Tm3,TmY5a,1,0.100000
94782,3894,3461,L4,Tm4,1,0.325249
94783,5867,2883,Mi1,Tm3,1,4.069290
94784,6182,2792,Mi1,L5,1,6.420611
94785,7227,6856,Tm5b,Mi10,1,1.559886
94786,5048,7991,L2,L4,1,3.708455
94787,1453,13840,Tm1,T5d,1,1.034812
94788,7077,4591,Tm3,TmY14,1,4.372846
94789,10579,5754,Tm3,T4b,1,0.146046
94790,5264,12653,Tm2,T5b,1,1.016188
94791,6328,12138,L5,Mi4,1,5.438286
94792,585,8628,Mi2,T2,-1,0.958145
94793,3319,10541,Lawf1,L3,1,4.277620
94794,7989,13013,Tm5b,Mi4,1,0.378072
94795,3743,11226,Tm3,L1,1,0.100000
94796,1969,8923,Mi10,Tm5b,1,0.972811
94797,9755,3370,Tm3,L1,1,1.898933
94798,451,1000,Tm4,T2a,1,3.781747
94799,6712,14181,L5,Tm2,1,0.100000
94800,11366,10465,Mi4,T2a,-1,0.931555
94801,6866,6375,L1,Tm3,-1,7.454466
94802,2654,6444,C3,Tm4,-1,0.100000
94803,10255,6218,Mi10,Lawf1,1,3.885243
94804,8035,663,Mi10,Mi9,1,3.829573
94805,8996,11236,C3,Mi9,-1,0.100000
94806,1988,2009,Mi1,T3,1,1.003838
94807,12358,13988,Tm1,T3,1,1.032179
94808,6616,230,Tm1,T5c,1,0.968798
94809,3467,6085,C2,L3,-1,0.737801
94810,6419,1181,Tm5f,Mi10,1,0.967198
94811,10819,9344,Tm9,T5d,1,0.977779
94812,11180,7813,Tm1,T2a,1,0.972338
94813,14181,1331,Tm2,T2,1,0.100000
94814,7338,348,L2,L3,1,0.144006
94815,7002,4333,C3,T4a,-1,1.013367
94816,7963,177,Mi10,Lawf1,1,0.536871
94817,12126,3093,Tm1,T5d,1,1.004085
94818,12040,6139,Lawf2,Lai,1,3.512422
