trace_id,step_ms,speed_dps,direction_deg,time_ms,vm_mv
step160_dir315,160,14,315,500.0,0.6557377049180328
step160_dir315,160,14,315,512.1951219512194,0.45081967213114754
step160_dir315,160,14,315,524.390243902439,0.3278688524590164
step160_dir315,160,14,315,536.5853658536585,0.2868852459016394
step160_dir315,160,14,315,548.780487804878,0.2868852459016394
step160_dir315,160,14,315,560.9756097560976,0.2868852459016394
step160_dir315,160,14,315,573.170731707317,0.36885245901639346
step160_dir315,160,14,315,585.3658536585366,0.5737704918032788
step160_dir315,160,14,315,597.560975609756,0.6147540983606559
step160_dir315,160,14,315,609.7560975609756,0.6557377049180328
step160_dir315,160,14,315,621.951219512195,0.6557377049180328
step160_dir315,160,14,315,634.1463414634146,0.6557377049180328
step160_dir315,160,14,315,646.3414634146341,0.6147540983606559
step160_dir315,160,14,315,658.5365853658536,0.5737704918032788
step160_dir315,160,14,315,670.7317073170732,0.5737704918032788
step160_dir315,160,14,315,682.9268292682926,0.5737704918032788
step160_dir315,160,14,315,695.1219512195122,0.6557377049180328
step160_dir315,160,14,315,707.3170731707316,0.9016393442622952
step160_dir315,160,14,315,719.5121951219512,1.0655737704918034
step160_dir315,160,14,315,731.7073170731707,1.3114754098360655
step160_dir315,160,14,315,743.9024390243902,1.4344262295081966
step160_dir315,160,14,315,756.0975609756098,1.598360655737705
step160_dir315,160,14,315,768.2926829268292,1.598360655737705
step160_dir315,160,14,315,780.4878048780488,1.598360655737705
step160_dir315,160,14,315,792.6829268292682,1.5573770491803278
step160_dir315,160,14,315,804.8780487804878,1.4754098360655739
step160_dir315,160,14,315,817.0731707317073,1.3524590163934427
step160_dir315,160,14,315,829.2682926829268,1.3524590163934427
step160_dir315,160,14,315,841.4634146341463,1.3524590163934427
step160_dir315,160,14,315,853.6585365853658,1.3934426229508197
step160_dir315,160,14,315,865.8536585365854,1.4754098360655739
step160_dir315,160,14,315,878.0487804878048,1.598360655737705
step160_dir315,160,14,315,890.2439024390244,1.7213114754098362
