cell,intensity_from,intensity_to,branch,time_s,vm_mv
Tm1,0.0,0.5,negative,-0.075,1.081081081081081
Tm1,0.0,0.5,negative,-0.05,0.8108108108108107
Tm1,0.0,0.5,negative,-0.025,0.5405405405405405
Tm1,0.0,0.5,negative,0.0,0.5405405405405405
Tm1,0.0,0.5,negative,0.025,0.5405405405405405
Tm1,0.0,0.5,negative,0.05,0.5405405405405405
Tm1,0.0,0.5,negative,0.075,0.0
Tm1,0.0,0.5,negative,0.1,-0.8108108108108107
Tm1,0.0,0.5,negative,0.125,-1.6216216216216215
Tm1,0.0,0.5,negative,0.15,-2.972972972972973
Tm1,0.0,0.5,negative,0.175,-4.324324324324324
Tm1,0.0,0.5,negative,0.2,-4.864864864864865
Tm1,0.0,0.5,negative,0.225,-5.405405405405405
Tm1,0.0,0.5,negative,0.25,-5.405405405405405
Tm1,0.0,0.5,negative,0.275,-5.675675675675675
Tm1,0.0,0.5,negative,0.3,-5.675675675675675
Tm1,0.0,0.5,negative,0.325,-5.675675675675675
Tm1,0.0,0.5,negative,0.35,-5.675675675675675
Tm1,0.0,0.5,negative,0.375,-5.675675675675675
Tm1,0.0,0.5,negative,0.4,-5.675675675675675
Tm1,0.0,0.5,negative,0.425,-5.675675675675675
Tm1,0.0,0.5,negative,0.45,-5.405405405405405
Tm1,0.0,0.5,negative,0.475,-5.405405405405405
Tm1,0.0,0.5,negative,0.5,-5.405405405405405
Tm1,0.0,0.5,negative,0.525,-5.135135135135135
Tm1,0.0,0.5,negative,0.55,-4.864864864864865
Tm1,0.0,0.5,negative,0.575,-4.864864864864865
Tm1,0.0,0.5,negative,0.6,-4.864864864864865
Tm1,0.0,0.5,negative,0.625,-4.594594594594595
Tm1,0.0,0.5,negative,0.65,-4.324324324324324
Tm1,0.0,0.5,negative,0.675,-4.324324324324324
Tm1,0.0,0.5,negative,0.7,-4.0540540540540535
Tm1,0.0,0.5,negative,0.725,-3.7837837837837838
Tm1,0.0,0.5,negative,0.75,-3.7837837837837838
Tm1,0.0,0.5,negative,0.775,-3.513513513513513
Tm1,0.0,0.5,negative,0.8,-3.513513513513513
Tm1,0.0,0.5,negative,0.825,-3.243243243243243
Tm1,0.0,0.5,negative,0.85,-3.243243243243243
Tm1,0.0,0.5,negative,0.875,-2.972972972972973
Tm1,0.0,0.5,negative,0.9,-2.7027027027027026
Tm1,0.0,0.5,negative,0.925,-2.4324324324324325
Tm1,0.0,0.5,negative,0.95,-1.8918918918918919
Tm1,0.0,0.5,negative,0.975,-1.8918918918918919
Tm1,0.0,0.5,negative,1.0,-1.6216216216216215
Tm1,0.0,0.5,negative,1.025,-1.3513513513513513
Tm1,0.0,0.5,negative,1.05,-1.081081081081081
Tm1,0.0,0.5,negative,1.075,-0.8108108108108107
Tm1,0.0,0.5,negative,1.1,0.5405405405405405
Tm1,0.0,0.5,negative,1.125,0.5405405405405405
Tm1,0.0,0.5,negative,1.15,0.5405405405405405
Tm1,0.0,0.5,negative,1.175,0.8108108108108107
Tm1,0.0,0.5,negative,1.2,1.3513513513513513
Tm1,0.0,0.5,negative,1.225,1.6216216216216215
Tm1,0.0,0.5,negative,1.25,1.6216216216216215
Tm1,0.0,0.5,negative,1.275,1.6216216216216215
Tm1,0.0,0.5,negative,1.3,1.081081081081081
Tm1,0.0,0.5,negative,1.325,0.8108108108108107
Tm1,0.0,0.5,negative,1.35,0.5405405405405405
Tm1,0.0,0.5,negative,1.375,0.5405405405405405
Tm1,0.0,0.5,negative,1.4,0.5405405405405405
Tm1,0.0,0.5,negative,1.425,0.5405405405405405
Tm1,0.0,0.5,negative,1.45,0.5405405405405405
Tm1,0.0,0.5,negative,1.475,0.5405405405405405
Tm1,0.0,0.5,negative,1.5,0.5405405405405405
Tm1,0.0,0.5,negative,1.525,0.5405405405405405
Tm1,0.0,0.5,negative,1.55,0.8108108108108107
Tm1,0.0,0.5,negative,1.575,0.8108108108108107
Tm1,0.0,0.5,negative,1.6,1.081081081081081
Tm1,0.0,0.5,negative,1.625,1.081081081081081
Tm1,0.0,0.5,negative,1.65,1.081081081081081
Tm1,0.0,0.5,negative,1.675,1.081081081081081
Tm1,0.0,0.5,negative,1.7,1.081081081081081
Tm1,0.0,0.5,negative,1.725,1.081081081081081
Tm1,0.0,0.5,negative,1.75,1.081081081081081
Tm1,0.0,0.5,negative,1.775,1.081081081081081
Tm1,0.0,0.5,negative,1.8,1.081081081081081
Tm1,0.0,0.5,negative,1.825,1.081081081081081
Tm1,0.0,0.5,negative,1.85,1.081081081081081
Tm1,0.0,0.5,negative,1.875,1.081081081081081
Tm1,0.0,0.5,negative,1.9,1.081081081081081
Tm1,0.0,0.5,negative,1.925,1.081081081081081
Tm1,0.0,0.5,negative,1.95,1.081081081081081
Tm1,0.0,0.5,negative,1.975,1.081081081081081
Tm1,0.0,0.5,negative,2.0,1.081081081081081
Tm1,0.0,0.5,negative,2.025,0.8108108108108107
Tm1,0.0,0.5,negative,2.05,0.8108108108108107
Tm1,0.0,0.5,negative,2.075,0.8108108108108107
Tm1,0.0,0.5,negative,2.1,0.8108108108108107
Tm1,0.0,0.5,negative,2.125,0.8108108108108107
Tm1,0.0,0.5,negative,2.15,1.081081081081081
Tm1,0.0,0.5,negative,2.175,1.081081081081081
Tm1,0.0,0.5,negative,2.2,1.081081081081081
Tm1,0.0,0.5,negative,2.225,1.081081081081081
Tm1,0.0,0.5,negative,2.25,1.3513513513513513
Tm1,0.0,0.5,negative,2.275,1.3513513513513513
Tm1,0.0,0.5,negative,2.3,1.3513513513513513
Tm1,0.0,0.5,negative,2.325,1.6216216216216215
Tm1,0.0,0.5,negative,2.35,1.6216216216216215
Tm1,0.0,0.5,negative,2.375,1.6216216216216215
Tm1,0.0,0.5,negative,2.4,1.3513513513513513
Tm1,0.0,0.5,negative,2.425,1.081081081081081
Tm1,0.0,0.5,negative,2.45,0.8108108108108107
Tm1,0.0,0.5,negative,2.475,0.8108108108108107
Tm1,0.0,0.5,negative,2.5,0.8108108108108107
Tm1,0.0,0.5,negative,2.525,0.8108108108108107
Tm1,0.0,0.5,negative,2.55,0.8108108108108107
Tm1,0.0,0.5,negative,2.575,0.8108108108108107
Tm1,0.0,0.5,negative,2.6,0.8108108108108107
Tm1,0.0,0.5,negative,2.625,1.081081081081081
Tm1,0.0,0.5,negative,2.65,1.3513513513513513
Tm1,0.0,0.5,negative,2.675,1.3513513513513513
Tm1,0.0,0.5,negative,2.7,1.3513513513513513
Tm1,0.0,0.5,negative,2.725,1.3513513513513513
Tm1,0.0,0.5,negative,2.75,1.3513513513513513
Tm1,0.0,0.5,negative,2.775,1.6216216216216215
Tm1,0.0,0.5,negative,2.8,1.8918918918918919
Tm1,0.0,0.5,negative,2.825,1.8918918918918919
Tm1,0.0,0.5,negative,2.85,1.8918918918918919
Tm1,0.0,0.5,negative,2.875,1.8918918918918919
Tm1,0.0,0.5,negative,2.9,1.8918918918918919
Tm1,0.0,0.5,negative,2.925,1.6216216216216215
Tm1,0.0,0.5,negative,2.95,1.3513513513513513
Tm1,0.0,0.5,negative,2.975,1.081081081081081
Tm1,0.0,0.5,negative,3.0,1.081081081081081
Tm1,0.0,0.5,negative,3.025,1.081081081081081
Tm1,0.0,0.5,negative,3.05,1.081081081081081
Tm1,0.0,0.5,negative,3.075,0.8108108108108107
Tm1,0.0,0.5,negative,3.1,0.5405405405405405
Tm1,0.0,0.5,negative,3.125,0.5405405405405405
Tm1,0.0,0.5,negative,3.15,0.5405405405405405
Tm1,0.0,0.5,negative,3.175,0.5405405405405405
Tm1,0.0,0.5,negative,3.2,0.5405405405405405
Tm1,0.0,0.5,negative,3.225,0.5405405405405405
Tm1,0.0,0.5,negative,3.25,0.5405405405405405
Tm1,0.0,0.5,negative,3.275,0.5405405405405405
Tm1,0.0,0.5,negative,3.3,0.5405405405405405
Tm1,0.0,0.5,negative,3.325,0.5405405405405405
Tm1,0.0,0.5,negative,3.35,0.5405405405405405
Tm1,0.0,0.5,negative,3.375,0.5405405405405405
Tm1,0.0,0.5,negative,3.4,0.5405405405405405
Tm1,0.0,0.5,negative,3.425,0.5405405405405405
Tm1,0.0,0.5,negative,3.45,0.8108108108108107
Tm1,0.0,0.5,negative,3.475,0.8108108108108107
Tm1,0.0,0.5,negative,3.5,1.081081081081081
Tm1,0.0,0.5,negative,3.525,1.081081081081081
Tm1,0.0,0.5,negative,3.55,1.081081081081081
Tm1,0.0,0.5,negative,3.575,1.081081081081081
Tm1,0.0,0.5,negative,3.6,1.081081081081081
Tm1,0.0,0.5,negative,3.625,1.081081081081081
Tm1,0.0,0.5,negative,3.65,1.3513513513513513
Tm1,0.0,0.5,negative,3.675,1.3513513513513513
Tm1,0.0,0.5,negative,3.7,1.3513513513513513
Tm1,0.0,0.5,negative,3.725,1.3513513513513513
Tm1,0.0,0.5,negative,3.75,0.8108108108108107
Tm1,0.0,0.5,negative,3.775,0.5405405405405405
Tm1,0.0,0.5,negative,3.8,0.27027027027027023
Tm1,0.0,0.5,negative,3.825,0.27027027027027023
Tm1,0.0,0.5,negative,3.85,0.5405405405405405
Tm1,0.0,0.5,negative,3.875,0.5405405405405405
Tm1,0.0,0.5,negative,3.9,0.5405405405405405
Tm1,0.0,0.5,negative,3.925,0.5405405405405405
Tm1,0.0,0.5,negative,3.95,0.27027027027027023
Tm1,0.0,0.5,negative,3.975,0.27027027027027023
Tm1,0.0,0.5,negative,4.0,4.0540540540540535
Tm1,0.0,0.5,negative,4.025,4.0540540540540535
Tm1,0.0,0.5,negative,4.05,4.0540540540540535
Tm1,0.0,0.5,negative,4.075,4.0540540540540535
Tm1,0.0,0.5,negative,4.1,4.0540540540540535
Tm1,0.0,0.5,negative,4.125,4.0540540540540535
Tm1,0.0,0.5,negative,4.15,4.0540540540540535
Tm1,0.0,0.5,negative,4.175,3.513513513513513
Tm1,0.0,0.5,negative,4.2,3.513513513513513
Tm1,0.0,0.5,negative,4.225,3.513513513513513
Tm1,0.0,0.5,negative,4.25,3.513513513513513
Tm1,0.0,0.5,negative,4.275,3.513513513513513
Tm1,0.0,0.5,negative,4.3,3.513513513513513
Tm1,0.0,0.5,negative,4.325,3.7837837837837838
Tm1,0.0,0.5,negative,4.35,3.7837837837837838
Tm1,0.0,0.5,negative,4.375,4.0540540540540535
Tm1,0.0,0.5,negative,4.4,4.0540540540540535
Tm1,0.0,0.5,negative,4.425,4.0540540540540535
Tm1,0.0,0.5,negative,4.45,4.0540540540540535
Tm1,0.0,0.5,negative,4.475,3.7837837837837838
Tm1,0.0,0.5,negative,4.5,3.7837837837837838
Tm1,0.0,0.5,negative,4.525,3.7837837837837838
Tm1,0.5,1.0,positive,-0.9,0.8108108108108107
Tm1,0.5,1.0,negative,-0.9,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.875,0.8108108108108107
Tm1,0.5,1.0,negative,-0.875,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.85,0.8108108108108107
Tm1,0.5,1.0,negative,-0.85,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.825,0.27027027027027023
Tm1,0.5,1.0,negative,-0.825,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.8,0.27027027027027023
Tm1,0.5,1.0,negative,-0.8,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.775,0.27027027027027023
Tm1,0.5,1.0,negative,-0.775,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.75,0.5405405405405405
Tm1,0.5,1.0,negative,-0.75,-0.27027027027027023
Tm1,0.5,1.0,negative,-0.725,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.7,0.27027027027027023
Tm1,0.5,1.0,negative,-0.7,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.675,0.27027027027027023
Tm1,0.5,1.0,negative,-0.675,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.65,0.27027027027027023
Tm1,0.5,1.0,negative,-0.65,-0.27027027027027023
Tm1,0.5,1.0,negative,-0.625,-0.27027027027027023
Tm1,0.5,1.0,negative,-0.6,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.575,0.27027027027027023
Tm1,0.5,1.0,negative,-0.575,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.55,0.27027027027027023
Tm1,0.5,1.0,negative,-0.55,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.525,0.5405405405405405
Tm1,0.5,1.0,positive,-0.5,0.27027027027027023
Tm1,0.5,1.0,negative,-0.5,-0.27027027027027023
Tm1,0.5,1.0,negative,-0.475,-0.27027027027027023
Tm1,0.5,1.0,negative,-0.45,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.425,0.27027027027027023
Tm1,0.5,1.0,negative,-0.425,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.4,0.27027027027027023
Tm1,0.5,1.0,negative,-0.4,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.375,0.5405405405405405
Tm1,0.5,1.0,negative,-0.375,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.35,0.8108108108108107
Tm1,0.5,1.0,negative,-0.35,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.325,0.5405405405405405
Tm1,0.5,1.0,negative,-0.325,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.3,0.27027027027027023
Tm1,0.5,1.0,negative,-0.3,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.275,0.27027027027027023
Tm1,0.5,1.0,negative,-0.275,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.25,0.27027027027027023
Tm1,0.5,1.0,negative,-0.25,-0.27027027027027023
Tm1,0.5,1.0,negative,-0.225,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.2,0.5405405405405405
Tm1,0.5,1.0,negative,-0.2,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.175,0.5405405405405405
Tm1,0.5,1.0,negative,-0.175,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.15,0.8108108108108107
Tm1,0.5,1.0,negative,-0.15,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.125,0.8108108108108107
Tm1,0.5,1.0,negative,-0.125,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.1,0.8108108108108107
Tm1,0.5,1.0,negative,-0.1,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.075,1.081081081081081
Tm1,0.5,1.0,negative,-0.075,-0.27027027027027023
Tm1,0.5,1.0,positive,-0.05,1.081081081081081
Tm1,0.5,1.0,positive,-0.025,0.8108108108108107
Tm1,0.5,1.0,positive,0.0,0.5405405405405405
Tm1,0.5,1.0,positive,0.025,0.8108108108108107
Tm1,0.5,1.0,positive,0.05,0.5405405405405405
Tm1,0.5,1.0,negative,0.05,-0.27027027027027023
Tm1,0.5,1.0,positive,0.075,1.3513513513513513
Tm1,0.5,1.0,negative,0.075,-0.27027027027027023
Tm1,0.5,1.0,positive,0.1,4.0540540540540535
Tm1,0.5,1.0,negative,0.1,-0.5405405405405405
Tm1,0.5,1.0,positive,0.125,6.486486486486486
Tm1,0.5,1.0,negative,0.125,-0.8108108108108107
Tm1,0.5,1.0,positive,0.15,10.0
Tm1,0.5,1.0,negative,0.15,-1.3513513513513513
Tm1,0.5,1.0,positive,0.175,14.864864864864865
Tm1,0.5,1.0,negative,0.175,-1.8918918918918919
Tm1,0.5,1.0,positive,0.2,18.10810810810811
Tm1,0.5,1.0,negative,0.2,-2.7027027027027026
Tm1,0.5,1.0,positive,0.225,17.83783783783784
Tm1,0.5,1.0,negative,0.225,-3.243243243243243
Tm1,0.5,1.0,positive,0.25,19.72972972972973
Tm1,0.5,1.0,negative,0.25,-3.513513513513513
Tm1,0.5,1.0,positive,0.275,20.0
Tm1,0.5,1.0,negative,0.275,-3.7837837837837838
Tm1,0.5,1.0,positive,0.3,20.0
Tm1,0.5,1.0,negative,0.3,-3.7837837837837838
Tm1,0.5,1.0,positive,0.325,20.0
Tm1,0.5,1.0,negative,0.325,-3.7837837837837838
Tm1,0.5,1.0,positive,0.35,20.0
Tm1,0.5,1.0,negative,0.35,-3.513513513513513
Tm1,0.5,1.0,positive,0.375,19.45945945945946
Tm1,0.5,1.0,negative,0.375,-3.513513513513513
Tm1,0.5,1.0,positive,0.4,19.45945945945946
Tm1,0.5,1.0,negative,0.4,-3.243243243243243
Tm1,0.5,1.0,positive,0.425,18.37837837837838
Tm1,0.5,1.0,negative,0.425,-2.972972972972973
Tm1,0.5,1.0,positive,0.45,18.37837837837838
Tm1,0.5,1.0,negative,0.45,-2.972972972972973
Tm1,0.5,1.0,positive,0.475,17.83783783783784
Tm1,0.5,1.0,negative,0.475,-2.7027027027027026
Tm1,0.5,1.0,positive,0.5,16.756756756756754
Tm1,0.5,1.0,negative,0.5,-2.7027027027027026
Tm1,0.5,1.0,positive,0.525,16.486486486486484
Tm1,0.5,1.0,negative,0.525,-2.4324324324324325
Tm1,0.5,1.0,positive,0.55,16.486486486486484
Tm1,0.5,1.0,negative,0.55,-2.4324324324324325
Tm1,0.5,1.0,positive,0.575,15.405405405405405
Tm1,0.5,1.0,negative,0.575,-2.162162162162162
Tm1,0.5,1.0,positive,0.6,14.864864864864865
Tm1,0.5,1.0,negative,0.6,-2.162162162162162
Tm1,0.5,1.0,positive,0.625,13.783783783783782
Tm1,0.5,1.0,negative,0.625,-2.162162162162162
Tm1,0.5,1.0,positive,0.65,13.783783783783782
Tm1,0.5,1.0,negative,0.65,-1.8918918918918919
Tm1,0.5,1.0,positive,0.675,13.243243243243242
Tm1,0.5,1.0,negative,0.675,-1.8918918918918919
Tm1,0.5,1.0,positive,0.7,11.891891891891891
Tm1,0.5,1.0,negative,0.7,-1.6216216216216215
Tm1,0.5,1.0,positive,0.725,11.621621621621621
Tm1,0.5,1.0,negative,0.725,-1.3513513513513513
Tm1,0.5,1.0,positive,0.75,9.72972972972973
Tm1,0.5,1.0,negative,0.75,-1.3513513513513513
Tm1,0.5,1.0,positive,0.775,9.72972972972973
Tm1,0.5,1.0,negative,0.775,-1.081081081081081
Tm1,0.5,1.0,positive,0.8,7.5675675675675675
Tm1,0.5,1.0,negative,0.8,-0.8108108108108107
Tm1,0.5,1.0,positive,0.825,7.297297297297297
Tm1,0.5,1.0,negative,0.825,-0.8108108108108107
Tm1,0.5,1.0,positive,0.85,7.027027027027026
Tm1,0.5,1.0,negative,0.85,-0.8108108108108107
Tm1,0.5,1.0,positive,0.875,5.675675675675675
Tm1,0.5,1.0,negative,0.875,-0.5405405405405405
Tm1,0.5,1.0,positive,0.9,5.675675675675675
Tm1,0.5,1.0,negative,0.9,-0.5405405405405405
Tm1,0.5,1.0,positive,0.925,5.405405405405405
Tm1,0.5,1.0,negative,0.925,-0.27027027027027023
Tm1,0.5,1.0,positive,0.95,4.324324324324324
Tm1,0.5,1.0,negative,0.95,-0.27027027027027023
Tm1,0.5,1.0,positive,0.975,4.324324324324324
Tm1,0.5,1.0,negative,0.975,-0.27027027027027023
Tm1,0.5,1.0,positive,1.0,4.0540540540540535
Tm1,0.5,1.0,negative,1.0,-0.27027027027027023
Tm1,0.5,1.0,positive,1.025,3.7837837837837838
Tm1,0.5,1.0,negative,1.025,-0.27027027027027023
Tm1,0.5,1.0,positive,1.05,2.4324324324324325
Tm1,0.5,1.0,negative,1.05,-0.27027027027027023
Tm1,0.5,1.0,positive,1.075,2.7027027027027026
Tm1,0.5,1.0,negative,1.075,-0.27027027027027023
Tm1,0.5,1.0,positive,1.1,2.4324324324324325
Tm1,0.5,1.0,negative,1.1,-0.27027027027027023
Tm1,0.5,1.0,positive,1.125,0.27027027027027023
Tm1,0.5,1.0,negative,1.125,-0.27027027027027023
Tm1,0.5,1.0,positive,1.15,0.27027027027027023
Tm1,0.5,1.0,negative,1.15,-0.27027027027027023
Tm1,0.5,1.0,positive,1.175,0.5405405405405405
Tm1,0.5,1.0,negative,1.2,2.162162162162162
Tm1,0.5,1.0,negative,1.225,2.162162162162162
Tm1,0.5,1.0,negative,1.25,2.162162162162162
Tm1,0.5,1.0,negative,1.275,2.162162162162162
Tm1,0.5,1.0,negative,1.3,2.162162162162162
Tm1,0.5,1.0,negative,1.325,1.8918918918918919
Tm1,0.5,1.0,negative,1.35,1.6216216216216215
Tm1,0.5,1.0,negative,1.375,1.3513513513513513
Tm1,0.5,1.0,negative,1.4,1.3513513513513513
Tm1,0.5,1.0,negative,1.425,1.081081081081081
Tm1,0.5,1.0,negative,1.45,0.8108108108108107
Tm1,0.5,1.0,negative,1.475,0.8108108108108107
Tm1,0.5,1.0,negative,1.5,1.3513513513513513
Tm1,0.5,1.0,negative,1.525,1.6216216216216215
Tm1,0.5,1.0,negative,1.55,1.6216216216216215
Tm1,0.5,1.0,negative,1.575,1.3513513513513513
Tm1,0.5,1.0,negative,1.6,1.3513513513513513
Tm1,0.5,1.0,positive,1.6,-0.27027027027027023
Tm1,0.5,1.0,negative,1.625,1.081081081081081
Tm1,0.5,1.0,positive,1.625,-0.27027027027027023
Tm1,0.5,1.0,negative,1.65,1.3513513513513513
Tm1,0.5,1.0,positive,1.65,-0.27027027027027023
Tm1,0.5,1.0,negative,1.675,1.3513513513513513
Tm1,0.5,1.0,positive,1.675,-0.5405405405405405
Tm1,0.5,1.0,negative,1.7,1.3513513513513513
Tm1,0.5,1.0,positive,1.7,-0.27027027027027023
Tm1,0.5,1.0,negative,1.725,1.3513513513513513
Tm1,0.5,1.0,positive,1.725,-0.27027027027027023
Tm1,0.5,1.0,negative,1.75,1.081081081081081
Tm1,0.5,1.0,positive,1.75,-0.27027027027027023
Tm1,0.5,1.0,negative,1.775,1.081081081081081
Tm1,0.5,1.0,positive,1.775,-0.27027027027027023
Tm1,0.5,1.0,negative,1.8,1.081081081081081
Tm1,0.5,1.0,positive,1.8,-0.27027027027027023
Tm1,0.5,1.0,negative,1.825,1.3513513513513513
Tm1,0.5,1.0,positive,1.825,-0.27027027027027023
Tm1,0.5,1.0,negative,1.85,1.3513513513513513
Tm1,0.5,1.0,positive,1.85,-0.27027027027027023
Tm1,0.5,1.0,negative,1.875,1.3513513513513513
Tm1,0.5,1.0,positive,1.875,-0.5405405405405405
Tm1,0.5,1.0,negative,1.9,1.6216216216216215
Tm1,0.5,1.0,positive,1.9,-0.5405405405405405
Tm1,0.5,1.0,negative,1.925,1.6216216216216215
Tm1,0.5,1.0,positive,1.925,-0.5405405405405405
Tm1,0.5,1.0,negative,1.95,1.3513513513513513
Tm1,0.5,1.0,positive,1.95,-0.8108108108108107
Tm1,0.5,1.0,negative,1.975,1.3513513513513513
Tm1,0.5,1.0,positive,1.975,-0.8108108108108107
Tm1,0.5,1.0,negative,2.0,1.3513513513513513
Tm1,0.5,1.0,positive,2.0,-0.5405405405405405
Tm1,0.5,1.0,negative,2.025,1.6216216216216215
Tm1,0.5,1.0,positive,2.025,-0.27027027027027023
Tm1,0.5,1.0,negative,2.05,1.6216216216216215
Tm1,0.5,1.0,positive,2.05,-0.27027027027027023
Tm1,0.5,1.0,negative,2.075,1.6216216216216215
Tm1,0.5,1.0,negative,2.1,1.6216216216216215
Tm1,0.5,1.0,positive,2.1,-0.5405405405405405
Tm1,0.5,1.0,negative,2.125,1.6216216216216215
Tm1,0.5,1.0,positive,2.125,-0.5405405405405405
Tm1,0.5,1.0,negative,2.15,1.6216216216216215
Tm1,0.5,1.0,positive,2.15,-0.5405405405405405
Tm1,0.5,1.0,negative,2.175,1.8918918918918919
Tm1,0.5,1.0,positive,2.175,-0.8108108108108107
Tm1,0.5,1.0,negative,2.2,1.6216216216216215
Tm1,0.5,1.0,negative,2.225,1.6216216216216215
Tm1,0.5,1.0,positive,2.225,-1.3513513513513513
Tm1,0.5,1.0,negative,2.25,1.8918918918918919
Tm1,0.5,1.0,positive,2.25,-1.3513513513513513
Tm1,0.5,1.0,negative,2.275,1.6216216216216215
Tm1,0.5,1.0,positive,2.275,-1.3513513513513513
Tm1,0.5,1.0,negative,2.3,1.3513513513513513
Tm1,0.5,1.0,positive,2.3,-1.3513513513513513
Tm1,0.5,1.0,negative,2.325,1.3513513513513513
Tm1,0.5,1.0,negative,2.35,1.6216216216216215
Tm1,0.5,1.0,positive,2.35,-1.081081081081081
Tm1,0.5,1.0,negative,2.375,1.6216216216216215
Tm1,0.5,1.0,positive,2.375,-1.081081081081081
Tm1,0.5,1.0,negative,2.4,1.6216216216216215
Tm1,0.5,1.0,positive,2.4,-0.8108108108108107
Tm1,0.5,1.0,negative,2.425,1.8918918918918919
Tm1,0.5,1.0,positive,2.425,-0.8108108108108107
Tm1,0.5,1.0,negative,2.45,1.6216216216216215
Tm1,0.5,1.0,positive,2.45,-1.081081081081081
Tm1,0.5,1.0,negative,2.475,1.3513513513513513
Tm1,0.5,1.0,positive,2.475,-1.081081081081081
Tm1,0.5,1.0,negative,2.5,1.3513513513513513
Tm1,0.5,1.0,positive,2.5,-1.081081081081081
Tm1,0.5,1.0,negative,2.525,1.3513513513513513
Tm1,0.5,1.0,positive,2.525,-1.081081081081081
Tm1,0.5,1.0,negative,2.55,1.3513513513513513
Tm1,0.5,1.0,positive,2.55,-1.081081081081081
Tm1,0.5,1.0,negative,2.575,1.3513513513513513
Tm1,0.5,1.0,positive,2.575,-1.081081081081081
Tm1,0.5,1.0,negative,2.6,1.3513513513513513
Tm1,0.5,1.0,positive,2.6,-1.081081081081081
Tm1,0.5,1.0,negative,2.625,1.3513513513513513
Tm1,0.5,1.0,negative,2.65,1.081081081081081
Tm1,0.5,1.0,positive,2.65,-1.081081081081081
Tm1,0.5,1.0,negative,2.675,1.081081081081081
Tm1,0.5,1.0,positive,2.675,-1.081081081081081
Tm1,0.5,1.0,negative,2.7,1.081081081081081
Tm1,0.5,1.0,positive,2.7,-1.081081081081081
Tm1,0.5,1.0,negative,2.725,1.081081081081081
Tm1,0.5,1.0,positive,2.725,-1.081081081081081
Tm1,0.5,1.0,negative,2.75,1.081081081081081
Tm1,0.5,1.0,negative,2.775,1.3513513513513513
Tm1,0.5,1.0,positive,2.775,-1.6216216216216215
Tm1,0.5,1.0,negative,2.8,1.3513513513513513
Tm1,0.5,1.0,positive,2.8,-1.6216216216216215
Tm1,0.5,1.0,negative,2.825,1.3513513513513513
Tm1,0.5,1.0,positive,2.825,-1.6216216216216215
Tm1,0.5,1.0,negative,2.85,1.6216216216216215
Tm1,0.5,1.0,positive,2.85,-1.6216216216216215
Tm1,0.5,1.0,negative,2.875,1.8918918918918919
Tm1,0.5,1.0,positive,2.875,-1.3513513513513513
Tm1,0.5,1.0,negative,2.9,2.162162162162162
Tm1,0.5,1.0,positive,2.9,-1.3513513513513513
Tm1,0.5,1.0,negative,2.925,2.7027027027027026
Tm1,0.5,1.0,positive,2.925,-1.081081081081081
Tm1,0.5,1.0,negative,2.95,2.972972972972973
Tm1,0.5,1.0,positive,2.95,-1.081081081081081
Tm1,0.5,1.0,negative,2.975,2.7027027027027026
Tm1,0.5,1.0,positive,2.975,-1.081081081081081
Tm1,0.5,1.0,negative,3.0,2.4324324324324325
Tm1,0.5,1.0,positive,3.0,-1.3513513513513513
Tm1,0.5,1.0,negative,3.025,2.162162162162162
Tm1,0.5,1.0,negative,3.05,1.8918918918918919
Tm1,0.5,1.0,positive,3.05,-1.6216216216216215
Tm1,0.5,1.0,negative,3.075,1.8918918918918919
Tm1,0.5,1.0,positive,3.075,-1.6216216216216215
Tm1,0.5,1.0,negative,3.1,1.6216216216216215
Tm1,0.5,1.0,positive,3.1,-1.6216216216216215
Tm1,0.5,1.0,negative,3.125,1.6216216216216215
Tm1,0.5,1.0,positive,3.125,-1.6216216216216215
Tm1,0.5,1.0,negative,3.15,1.6216216216216215
Tm1,0.5,1.0,negative,3.175,1.3513513513513513
Tm1,0.5,1.0,positive,3.175,-2.162162162162162
Tm1,0.5,1.0,negative,3.2,1.081081081081081
